"geno" "X1_280" "X1d_280" "X2_280" "X3_280" "X4_280" "X6_280" "X6d_280" "X7d_280" "X7_280" "X1d_320" "X2d_320" "X3d_320" "X3_320" "X4d_320" "p.COUM" "X6_320" "FERULIQ" "X9_320" "X5d_320" "X10_320" "X1d_360" "X2d_360" "X1_360" "X2_360" "X3d_360" "X4d_360" "X3_360" "X5d_360" "X6d_360" "Orient" "X7d_360" "HOMOO" "X8d_360" "ISOVIT" "X9d_360" "X10d_360" "X11d_360" "X8_360" "X10_360" "X11_360" "X14_360" "X15_360" "X16_360" "X17_360" "X18_360" "X22_360" "X23_360" "X24_360" "X25_360" "X28_360" "X29_360" "X30_360" "X31_360" "X32_360" "X33_360" "X34_360" "X35_360" "X36_360"
"TT06DC.44.19" 6.3 35.1 0 0 12.9333333333333 0 10.8333333333333 0 1095.6 0 18.2 68.5 0 0 25.3 29.7666666666667 0 0 10.4 43.9 0 0 0 8.83333333333333 0 0 12.9 0 0 0 96.8 0 0 0 0 0 0 21.5666666666667 0 30.6333333333333 39.1333333333333 0 8.43333333333333 4.63333333333333 18 0 7.16666666666667 11.2 18.5666666666667 33 59.3 7.13333333333333 15.8666666666667 7.46666666666667 18.4333333333333 4.5 11.2333333333333 13.7333333333333
"TT06DC.44.22" 22.5666666666667 0 0 0 41.9333333333333 0 0 7.7 1047.73333333333 22.8333333333333 134.8 89.8 0 0 28.1666666666667 0 30.2 7.76666666666667 11.6333333333333 23 1242.93333333333 106.033333333333 38.5 23.3 335.466666666667 24.1 0 411.7 11.5333333333333 24.4333333333333 75.5 112.1 62.6 25.0666666666667 57.7 322.433333333333 26.9666666666667 9.4 9.53333333333333 0 7.86666666666667 0 0 0 7.83333333333333 0 0 0 5.86666666666667 0 0 0 0 0 0 5.83333333333333 0 0
"TT06DC.44.24" 0 8.43333333333333 0 0 0 0 21 0 982.1 15.2 42.5666666666667 56.6666666666667 0 0 32.3333333333333 0 0 0 8.4 16.9 832.766666666667 109.766666666667 39.4333333333333 36.1 242.733333333333 20.5666666666667 0 418.4 0 15.0666666666667 113.433333333333 94.7666666666667 44.7 58.5333333333333 82.6333333333333 221.566666666667 38.4666666666667 8.46666666666667 0 13.7 13.1333333333333 0 0 0 9.53333333333333 0 0 0 0 0 17.0333333333333 0 6.53333333333333 0 7.56666666666667 0 6.63333333333333 5.53333333333333
"TT06DC.44.28" 10.1333333333333 0 13.6333333333333 0 17.5333333333333 0 9.2 8.8 211.566666666667 8.23333333333333 62.7 60.6333333333333 0 0 27.1333333333333 28.6 0 0 0 0 310.5 34.5 15.5666666666667 8.93333333333333 148.466666666667 10.5333333333333 0 93.8666666666667 0 0 107.233333333333 41.0666666666667 17.7 17.1666666666667 28.3333333333333 108.066666666667 18.3 14.0666666666667 0 19.8333333333333 22.9 0 0 0 10.8 0 6.06666666666667 8.13333333333333 0 9.83333333333333 45.2333333333333 6.6 17.2666666666667 8.06666666666667 19.9 0 19.1 19.2666666666667
"TT06DC.44.31" 19.3333333333333 0 0 0 16.2333333333333 0 22.6333333333333 0 819.3 0 53.8 40.1 0 11.9 29.0333333333333 0 21.6 0 5.6 45.4333333333333 143.033333333333 13.2 18.7 0 213 0 0 34.8333333333333 0 0 85.4 33.9333333333333 0 0 22.2333333333333 96.0333333333333 28.1 7.66666666666667 24.1333333333333 0 20.7 0 5.63333333333333 0 14.9333333333333 0 0 0 0 6.8 32.9 6.66666666666667 15.3333333333333 7.9 19.1 0 15.2666666666667 16.1666666666667
"TT06DC.44.33" 28.1666666666667 8.4 10.7333333333333 0 52.9333333333333 6.33333333333333 0 7.3 123.133333333333 6.86666666666667 52.0333333333333 54.4666666666667 7.76666666666667 0 17.9666666666667 12.8333333333333 0 0 5.9 34.7333333333333 0 0 0 0 0 0 16 0 0 0 105.9 0 0 0 0 0 0 18.7 0 17.7666666666667 38.8666666666667 0 12 6.4 17.5333333333333 14.0666666666667 8.5 5.03333333333333 9.13333333333333 12.7 84.7666666666667 9.13333333333333 20.4 11.0666666666667 0 3.76666666666667 15.9 21.1
"TT06DC.44.34" 109.366666666667 0 0 0 24.2666666666667 0 0 0 1161.06666666667 0 9.13333333333333 31.3333333333333 0 0 24.5 18.3333333333333 0 0 0 35.7 0 0 0 0 0 0 37.8666666666667 0 0 0 75.2666666666667 0 0 0 0 19.3666666666667 0 8.26666666666667 0 11.4 26.3333333333333 0 8.1 6.6 13.8666666666667 0 10.2666666666667 0 15.2 15.9333333333333 83.2666666666667 8.56666666666667 24.1 8.9 23.6666666666667 2.43333333333333 13.4666666666667 16.9333333333333
"TT06DC.44.35" 0 6.36666666666667 0 5.66666666666667 10.9 0 12.5 3.23333333333333 26.0333333333333 7.6 43.2 51.1666666666667 0 7.16666666666667 18.6333333333333 0 0 0 4.9 10.5666666666667 650.266666666667 60.0333333333333 0 0 500.2 18.1666666666667 0 242.033333333333 0 0 86.9333333333333 106.3 51.2 0 73.9666666666667 262.366666666667 62.1666666666667 0 17.6333333333333 0 11.2666666666667 0 0 0 9.13333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0
"TT06DC.44.36" 43.5333333333333 0 0 21 48.6333333333333 0 0 8.3 1172.5 14.7666666666667 140.7 87.4 12.7666666666667 0 32.1 0 45.9666666666667 0 26.5 46.7333333333333 1953.63333333333 144.966666666667 0 0 1058 24.7666666666667 0 457.366666666667 11.0333333333333 49.7666666666667 187.1 188.933333333333 100.066666666667 39.8333333333333 78.8 461.366666666667 68.1666666666667 19.0666666666667 15.8333333333333 0 17.8 0 0 0 15.3 0 0 0 11.2666666666667 0 0 0 0 0 9.26666666666667 8.13333333333333 0 0
"TT06DC.44.38" 0 0 0 8 9.93333333333333 0 30.2 5.96666666666667 933.766666666667 0 58.1 64.2 14.1333333333333 0 22.7 27.7333333333333 0 0 0 0 0 0 0 0 0 0 22.1333333333333 0 0 0 104.633333333333 0 0 0 0 0 0 16.3 0 24.8666666666667 33.6666666666667 0 0 0 17.0333333333333 0 11.8666666666667 0 15.3333333333333 29.2666666666667 104.966666666667 16.7666666666667 35.3666666666667 17.8666666666667 34.8 0 34.1 34.7
"TT06DC.44.39" 11.1333333333333 16.6 0 0 25.1666666666667 0 20.8666666666667 0 1138.53333333333 0 41.5 56.2 0 0 20.7333333333333 0 17.7666666666667 0 11.7666666666667 27.3333333333333 251.3 14.6333333333333 0 0 253.866666666667 0 0 101.766666666667 0 0 121.1 32.8666666666667 29.1 0 21.0333333333333 110.366666666667 14.1 7.43333333333333 0 30.6666666666667 19.8333333333333 0 7.33333333333333 0 11.2 0 9.2 0 8.5 15 39.8666666666667 6.43333333333333 13.8 6.56666666666667 13.7 0 0 0
"TT06DC.44.41" 11.3 0 4.8 12.6 32.2333333333333 0 0 2.9 656 5.86666666666667 83.4 79.4333333333333 13 8.76666666666667 15.4333333333333 26.5 12.7333333333333 1.76666666666667 14.9666666666667 58.4666666666667 0 0 0 0 0 0 20.7333333333333 0 0 0 109.266666666667 0 0 0 2.9 6.6 0 26.1 0 16.1666666666667 40.3666666666667 4.7 21.7666666666667 7.6 24.1666666666667 0 7.4 11.2 7.4 15.8333333333333 146.1 14.5 44.6333333333333 17.1333333333333 51.3 11.4666666666667 23.0333333333333 30.3333333333333
"TT06DC.44.42" 0 0 7.46666666666667 0 25.0666666666667 0 14.7666666666667 0 276.933333333333 7.03333333333333 45.3333333333333 72.0666666666667 16.8333333333333 7.3 13.8 20.7666666666667 0 11.9 0 78.3 0 0 0 0 0 0 38.1666666666667 0 0 0 153.3 0 0 0 0 0 0 19.6666666666667 0 26.2666666666667 39.8666666666667 0 6.73333333333333 7.16666666666667 21.1 0 18.4 19.8 0 34.5666666666667 94.4333333333333 7.86666666666667 16.2333333333333 7.13333333333333 0 4.23333333333333 13.6333333333333 17
"TT06DC.44.43" 5.2 0 0 0 26.7 0 8.7 12.6333333333333 263.433333333333 0 68.3666666666667 68.2333333333333 13.0666666666667 5.76666666666667 15.2333333333333 18.3666666666667 0 6.23333333333333 26.7666666666667 0 0 0 0 0 0 0 13.2 0 0 0 91.1666666666667 0 0 0 0 0 0 15.8333333333333 18.4333333333333 21.5666666666667 31.2333333333333 0 7.03333333333333 5.4 15.6333333333333 16.4 14.4333333333333 0 21.4 30.7333333333333 64.2666666666667 6.9 18.8666666666667 7.46666666666667 23.6 3.13333333333333 12.1666666666667 14.7
"TT06DC.44.45" 0 0 0 9.66666666666667 22 0 30.8 0 1201.16666666667 7.76666666666667 51.4333333333333 66.5333333333333 0 0 30.1666666666667 0 0 0 6.43333333333333 0 313.533333333333 46.6333333333333 30.2 0 265.033333333333 11.6 0 82.8333333333333 0 0 133.233333333333 40.2333333333333 19.6333333333333 23.5 34.7666666666667 70.9666666666667 21.1666666666667 14.4333333333333 0 33.3333333333333 31.2666666666667 0 9.53333333333333 0 17.7333333333333 6.56666666666667 7.6 0 0 8.43333333333333 58.3666666666667 5.76666666666667 18.9 5.83333333333333 19.3333333333333 4.2 15 18.2333333333333
"TT06DC.44.47" 0 11.7333333333333 0 0 19.8333333333333 0 34.1333333333333 10.0666666666667 258.766666666667 21.6333333333333 73.3333333333333 69.6666666666667 9.13333333333333 0 34.1 23.4666666666667 0 18.4333333333333 7.33333333333333 11.4333333333333 703.133333333333 104.066666666667 69.2666666666667 0 563.433333333333 15.4666666666667 0 168.033333333333 21.8666666666667 11.2333333333333 162.533333333333 88.7333333333333 35.3 30.5666666666667 63.5666666666667 121.566666666667 46.0666666666667 10.5 25.8333333333333 0 15.4666666666667 0 0 0 10.7 0 0 0 0 0 6.53333333333333 0 0 0 0 0 0 0
"TT06DC.44.48" 8.06666666666667 0 0 10.2666666666667 26.3333333333333 0 15.1 0 1213.46666666667 0 44.5 51.3333333333333 6.73333333333333 14.1 19.4 19.7 12.1333333333333 0 6.53333333333333 35.6666666666667 0 0 0 9.86666666666667 0 0 11 0 0 0 87.6333333333333 0 0 0 0 0 0 17 0 19.3666666666667 27.7666666666667 0 9.93333333333333 6.6 14.4666666666667 6.33333333333333 9.73333333333333 7.13333333333333 4.76666666666667 14.6333333333333 61.6666666666667 8.43333333333333 18.6666666666667 10.3 19.9 3.7 15.6333333333333 21.0666666666667
"TT06DC.44.50" 25.6333333333333 0 0 10.7 29.8666666666667 0 6.9 0 1180.86666666667 0 42.6333333333333 57.7 6.5 9.33333333333333 19.0666666666667 16.4333333333333 36.1333333333333 0 9.8 42.9 0 0 0 0 0 0 0 0 0 0 88.8 0 0 0 0 0 0 12.6 0 19.8 30.0666666666667 0 11.1666666666667 5.6 14.5666666666667 0 6.36666666666667 0 5.9 9.73333333333333 91.4333333333333 10.0666666666667 27.3666666666667 12.1 27 4.3 12.3666666666667 15.9
"TT06DC.44.52" 15.2666666666667 15.1666666666667 8.3 0 7.9 5.8 0 1.96666666666667 218.633333333333 0 22.3666666666667 40.9666666666667 0 8.6 28.8333333333333 21.9666666666667 0 0 6.86666666666667 53.9 0 0 0 0 0 0 0 0 0 0 86.2666666666667 0 0 0 0 0 0 8.76666666666667 0 14.7666666666667 26.0333333333333 0 12.1333333333333 8.13333333333333 14.5666666666667 0 12.2666666666667 6.76666666666667 0 17.4333333333333 125.6 14.4333333333333 39.3666666666667 16.5333333333333 36.2333333333333 0 34.1666666666667 36.5
"TT06DC.44.54" 60.6333333333333 0 6.9 0 16.8 0 0 0 193.966666666667 0 20.9 51.7666666666667 0 13.2666666666667 37.5666666666667 25.2333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60.8666666666667 0 0 0 0 0 0 16.0333333333333 0 15.2666666666667 27.9333333333333 0 0 0 11.8666666666667 0 7.43333333333333 4.33333333333333 0 11.3666666666667 61.5666666666667 6.96666666666667 19.9 8.9 22.1666666666667 2.96666666666667 9.76666666666667 12.8
"TT06DC.44.55" 35.3 0 0 0 22.1 9.63333333333333 10.8666666666667 0 204.633333333333 1.56666666666667 21.5666666666667 38.7333333333333 10.5666666666667 0 18.4333333333333 0 0 0 14.5 45.4666666666667 0 0 5.83333333333333 0 0 0 16.9333333333333 0 0 0 77.9 0 0 0 0 0 0 9.53333333333333 35.5333333333333 0 33.6666666666667 5.43333333333333 12.5666666666667 7.93333333333333 18.2666666666667 7.26666666666667 7.93333333333333 0 3.13333333333333 12.1 80.2666666666667 7.4 26.8 8.96666666666667 26.4 4.23333333333333 15.2333333333333 19.6333333333333
"TT06DC.44.56" 0 0 0 0 16.9333333333333 0 29.9666666666667 0 189.366666666667 0 42.7333333333333 53.5333333333333 0 0 25.3 23.5 0 0 0 0 0 0 0 0 0 0 12.6 0 0 0 112.766666666667 0 0 0 0 0 0 22.7 15.1333333333333 31.7333333333333 34.5666666666667 0 12.9 5.7 18.0666666666667 18.3666666666667 18.2666666666667 22.0333333333333 0 28.3666666666667 136.366666666667 14.1666666666667 31.9333333333333 14.2666666666667 28.2333333333333 5.73333333333333 30.1666666666667 37.8
"TT06DC.44.61" 32.4333333333333 0 11.9333333333333 0 35.5 14.8666666666667 51.3 9.93333333333333 22.8 17.2333333333333 74.5 67.6 0 13.0333333333333 26.5333333333333 0 0 7.7 3.13333333333333 15.2 1511 160.966666666667 120.266666666667 40.6 410.366666666667 37.1666666666667 0 287.666666666667 0 14.0666666666667 113.8 165.1 65.5333333333333 46.7333333333333 78.0333333333333 428.1 95.3666666666667 12.7333333333333 29 0 11.7333333333333 0 0 0 11.7 0 0 0 0 0 0 0 0 0 0 0 0 0
"TT06DC.44.62" 31.1333333333333 6.43333333333333 10.8333333333333 0 47.3 7.23333333333333 52.6666666666667 0 120.033333333333 13.1333333333333 51.5333333333333 54.9666666666667 0 9.03333333333333 23.9 0 6.3 16.1333333333333 15.5 10.7 1108.6 118.933333333333 68.7 23.7666666666667 296.133333333333 23.5666666666667 0 305.733333333333 0 0 73.2 116.466666666667 40.5333333333333 34.6 70.1 256.133333333333 47.9 13.5 35.2666666666667 0 12.5 0 0 0 13.4333333333333 0 0 0 4.93333333333333 0 0 0 0 0 0 4.26666666666667 0 0
"TT06DC.44.64" 24.0333333333333 12.1666666666667 0 0 39.8666666666667 0 13.3 5.13333333333333 29.1666666666667 0 48.5 51.1 8.23333333333333 8.33333333333333 17.3333333333333 17.5666666666667 19.9333333333333 7.66666666666667 5.86666666666667 28.8 0 0 0 0 0 0 20.4666666666667 0 0 0 99.8666666666667 0 0 0 0 0 0 13.1 0 25.8333333333333 30.2 0 13.7 8.6 12.2666666666667 0 9.3 32 0 14.3333333333333 49.2333333333333 6.83333333333333 18.4666666666667 8.03333333333333 18.7666666666667 3.33333333333333 13.4666666666667 17.8
"TT06DC.44.65" 33.8 0 11.2333333333333 13.9 49.0333333333333 9.46666666666667 0 9.03333333333333 31.6666666666667 17.3333333333333 83.5666666666667 56.4666666666667 0 9.93333333333333 26 0 0 0 21.1 21.6666666666667 1337.7 141.733333333333 87 35.5333333333333 397.166666666667 39.6 0 496.133333333333 0 0 116.666666666667 196.9 68.0666666666667 46.2 91.5 407.6 74.7666666666667 17.0333333333333 19.4 0 13.9333333333333 0 0 0 13.6666666666667 0 0 0 8.66666666666667 0 10.8333333333333 0 0 0 0 5.13333333333333 0 0
